Fecha;Cartera;Instrumento;Peso
10-06-19;FONDO;FALABELLA;2,92%
10-06-19;FONDO;FORUS;1,01%
10-06-19;FONDO;HITES;0,43%
10-06-19;FONDO;IAM;2,41%
10-06-19;FONDO;ILC;1,17%
10-06-19;FONDO;ITAUCORP;4,36%
10-06-19;FONDO;LAS CONDES;0,61%
10-06-19;FONDO;LTM;6,41%
10-06-19;FONDO;MALLPLAZA;2,37%
10-06-19;FONDO;NORTEGRAN;0,68%
10-06-19;FONDO;PARAUCO;0,33%
10-06-19;FONDO;RIPLEY;0,92%
10-06-19;FONDO;SALFACORP;1,10%
10-06-19;FONDO;SK;0,60%
10-06-19;FONDO;SMU;1,38%
10-06-19;FONDO;SONDA;0,84%
10-06-19;FONDO;SQM-B;6,06%
10-06-19;BENCHMARK;AESGENER;1,27%
10-06-19;BENCHMARK;AGUAS-A;2,72%
10-06-19;BENCHMARK;ANDINA-B;1,19%
10-06-19;BENCHMARK;BCI;5,83%
10-06-19;BENCHMARK;BSANTANDER;7,89%
10-06-19;BENCHMARK;CAP;1,34%
10-06-19;BENCHMARK;CCU;3,52%
10-06-19;BENCHMARK;CENCOSUD;4,43%
10-06-19;BENCHMARK;CHILE;10,94%
10-06-19;BENCHMARK;CMPC;5,13%
10-06-19;BENCHMARK;COLBUN;2,40%
10-06-19;BENCHMARK;CONCHATORO;1,63%
10-06-19;BENCHMARK;COPEC;6,55%
10-06-19;BENCHMARK;ECL;1,54%
10-06-19;BENCHMARK;ENELAM;7,90%
10-06-19;BENCHMARK;ENELCHILE;4,45%
10-06-19;BENCHMARK;ENTEL;2,34%
10-06-19;BENCHMARK;FALABELLA;7,00%
10-06-19;BENCHMARK;ILC;0,97%
10-06-19;BENCHMARK;ITAUCORP;2,47%
10-06-19;BENCHMARK;LTM;4,69%
10-06-19;BENCHMARK;MALLPLAZA;0,95%
10-06-19;BENCHMARK;PARAUCO;3,12%
10-06-19;BENCHMARK;RIPLEY;1,32%
10-06-19;BENCHMARK;SALFACORP;0,62%
10-06-19;BENCHMARK;SECURITY;0,71%
10-06-19;BENCHMARK;SONDA;1,22%
10-06-19;BENCHMARK;SQM-B;5,13%
10-06-19;BENCHMARK;VAPORES;0,72%
11-06-19;FONDO;ANDINA-B;2,00%
11-06-19;FONDO;ANTARCHILE;1,41%
11-06-19;FONDO;BCI;8,59%
11-06-19;FONDO;BSANTANDER;6,27%
11-06-19;FONDO;Caja CLP;0,41%
11-06-19;FONDO;CAP;0,51%
11-06-19;FONDO;CCU;1,25%
11-06-19;FONDO;CENCOSUD;2,86%
11-06-19;FONDO;CFILVSCC-L;8,62%
11-06-19;FONDO;CHILE;3,90%
11-06-19;FONDO;CMPC;6,13%
11-06-19;FONDO;COLBUN;0,95%
11-06-19;FONDO;COPEC;5,26%
11-06-19;FONDO;ECL;3,85%
11-06-19;FONDO;EMBONOR-B;0,21%
11-06-19;FONDO;ENELAM;7,57%
11-06-19;FONDO;ENELCHILE;5,99%
11-06-19;FONDO;ENTEL;0,66%
11-06-19;FONDO;FALABELLA;2,92%
11-06-19;FONDO;FORUS;1,00%
11-06-19;FONDO;HITES;0,43%
11-06-19;FONDO;IAM;2,40%
11-06-19;FONDO;ILC;1,16%
11-06-19;FONDO;ITAUCORP;4,34%
11-06-19;FONDO;LAS CONDES;0,61%
11-06-19;FONDO;LTM;6,34%
11-06-19;FONDO;MALLPLAZA;2,36%
11-06-19;FONDO;NORTEGRAN;0,68%
11-06-19;FONDO;PARAUCO;0,34%
11-06-19;FONDO;RIPLEY;0,91%
11-06-19;FONDO;SALFACORP;1,09%
11-06-19;FONDO;SK;0,59%
11-06-19;FONDO;SMU;1,37%
11-06-19;FONDO;SONDA;0,85%
11-06-19;FONDO;SQM-B;6,16%
11-06-19;BENCHMARK;AESGENER;1,27%
11-06-19;BENCHMARK;AGUAS-A;2,70%
11-06-19;BENCHMARK;ANDINA-B;1,20%
11-06-19;BENCHMARK;BCI;5,79%
11-06-19;BENCHMARK;BSANTANDER;7,93%
11-06-19;BENCHMARK;CAP;1,35%
11-06-19;BENCHMARK;CCU;3,50%
11-06-19;BENCHMARK;CENCOSUD;4,49%
11-06-19;BENCHMARK;CHILE;10,93%
11-06-19;BENCHMARK;CMPC;5,14%
11-06-19;BENCHMARK;COLBUN;2,35%
11-06-19;BENCHMARK;CONCHATORO;1,63%
11-06-19;BENCHMARK;COPEC;6,59%
11-06-19;BENCHMARK;ECL;1,56%
11-06-19;BENCHMARK;ENELAM;7,85%
11-06-19;BENCHMARK;ENELCHILE;4,41%
11-06-19;BENCHMARK;ENTEL;2,36%
11-06-19;BENCHMARK;FALABELLA;7,01%
11-06-19;BENCHMARK;ILC;0,97%
11-06-19;BENCHMARK;ITAUCORP;2,43%
11-06-19;BENCHMARK;LTM;4,61%
11-06-19;BENCHMARK;MALLPLAZA;0,94%
11-06-19;BENCHMARK;PARAUCO;3,15%
11-06-19;BENCHMARK;RIPLEY;1,30%
11-06-19;BENCHMARK;SALFACORP;0,62%
11-06-19;BENCHMARK;SECURITY;0,72%
11-06-19;BENCHMARK;SONDA;1,23%
11-06-19;BENCHMARK;SQM-B;5,24%
11-06-19;BENCHMARK;VAPORES;0,73%
12-06-19;FONDO;ANDINA-B;1,99%
12-06-19;FONDO;ANTARCHILE;1,40%
12-06-19;FONDO;BCI;8,51%
12-06-19;FONDO;BSANTANDER;6,26%
12-06-19;FONDO;Caja CLP;0,87%
12-06-19;FONDO;CAP;0,51%
12-06-19;FONDO;CCU;1,25%
12-06-19;FONDO;CENCOSUD;3,25%
12-06-19;FONDO;CFILVSCC-L;8,55%
12-06-19;FONDO;CHILE;3,89%
12-06-19;FONDO;CMPC;6,10%
12-06-19;FONDO;COLBUN;0,75%
12-06-19;FONDO;COPEC;5,26%
12-06-19;FONDO;ECL;3,84%
12-06-19;FONDO;EMBONOR-B;0,21%
12-06-19;FONDO;ENELAM;7,51%
12-06-19;FONDO;ENELCHILE;5,92%
12-06-19;FONDO;ENTEL;0,66%
12-06-19;FONDO;FALABELLA;2,92%
12-06-19;FONDO;FORUS;0,97%
12-06-19;FONDO;HITES;0,43%
12-06-19;FONDO;IAM;2,42%
12-06-19;FONDO;ILC;1,15%
12-06-19;FONDO;ITAUCORP;4,27%
12-06-19;FONDO;LAS CONDES;0,59%
12-06-19;FONDO;LTM;6,27%
12-06-19;FONDO;MALLPLAZA;2,34%
12-06-19;FONDO;NORTEGRAN;0,69%
12-06-19;FONDO;PARAUCO;0,34%
12-06-19;FONDO;RIPLEY;0,88%
12-06-19;FONDO;SALFACORP;1,09%
12-06-19;FONDO;SK;0,58%
12-06-19;FONDO;SMU;1,37%
12-06-19;FONDO;SONDA;0,96%
12-06-19;FONDO;SQM-B;6,02%
12-06-19;BENCHMARK;AESGENER;1,27%
12-06-19;BENCHMARK;AGUAS-A;2,70%
12-06-19;BENCHMARK;ANDINA-B;1,19%
12-06-19;BENCHMARK;BCI;5,81%
12-06-19;BENCHMARK;BSANTANDER;7,93%
12-06-19;BENCHMARK;CAP;1,34%
12-06-19;BENCHMARK;CCU;3,55%
12-06-19;BENCHMARK;CENCOSUD;4,54%
12-06-19;BENCHMARK;CHILE;10,96%
12-06-19;BENCHMARK;CMPC;5,15%
12-06-19;BENCHMARK;COLBUN;2,34%
12-06-19;BENCHMARK;CONCHATORO;1,64%
12-06-19;BENCHMARK;COPEC;6,61%
12-06-19;BENCHMARK;ECL;1,56%
12-06-19;BENCHMARK;ENELAM;7,92%
12-06-19;BENCHMARK;ENELCHILE;4,37%
12-06-19;BENCHMARK;ENTEL;2,35%
12-06-19;BENCHMARK;FALABELLA;7,06%
12-06-19;BENCHMARK;ILC;0,96%
12-06-19;BENCHMARK;ITAUCORP;2,40%
12-06-19;BENCHMARK;LTM;4,59%
12-06-19;BENCHMARK;MALLPLAZA;0,94%
12-06-19;BENCHMARK;PARAUCO;3,16%
12-06-19;BENCHMARK;RIPLEY;1,27%
12-06-19;BENCHMARK;SALFACORP;0,62%
12-06-19;BENCHMARK;SECURITY;0,71%
12-06-19;BENCHMARK;SONDA;1,22%
12-06-19;BENCHMARK;SQM-B;5,10%
12-06-19;BENCHMARK;VAPORES;0,72%
13-06-19;FONDO;ANDINA-B;2,01%
13-06-19;FONDO;ANTARCHILE;1,40%
13-06-19;FONDO;BCI;8,45%
13-06-19;FONDO;BSANTANDER;6,23%
13-06-19;FONDO;Caja CLP;0,87%
13-06-19;FONDO;CAP;0,51%
13-06-19;FONDO;CCU;1,25%
13-06-19;FONDO;CENCOSUD;3,26%
13-06-19;FONDO;CFILVSCC-L;8,51%
13-06-19;FONDO;CHILE;3,88%
13-06-19;FONDO;CMPC;6,05%
13-06-19;FONDO;COLBUN;0,75%
13-06-19;FONDO;COPEC;5,24%
13-06-19;FONDO;ECL;3,82%
13-06-19;FONDO;EMBONOR-B;0,21%
13-06-19;FONDO;ENELAM;7,51%
13-06-19;FONDO;ENELCHILE;5,91%
13-06-19;FONDO;ENELGXCH;0,25%
13-06-19;FONDO;ENTEL;0,65%
13-06-19;FONDO;FALABELLA;3,41%
13-06-19;FONDO;FORUS;0,96%
13-06-19;FONDO;HITES;0,42%
13-06-19;FONDO;IAM;2,43%
13-06-19;FONDO;ILC;1,14%
13-06-19;FONDO;ITAUCORP;4,20%
13-06-19;FONDO;LAS CONDES;0,59%
13-06-19;FONDO;LTM;6,29%
13-06-19;FONDO;MALLPLAZA;2,32%
13-06-19;FONDO;NORTEGRAN;0,69%
13-06-19;FONDO;PARAUCO;0,33%
13-06-19;FONDO;RIPLEY;0,87%
13-06-19;FONDO;SALFACORP;1,28%
13-06-19;FONDO;SMU;1,36%
13-06-19;FONDO;SONDA;0,95%
13-06-19;FONDO;SQM-B;6,01%
13-06-19;BENCHMARK;AESGENER;1,27%
13-06-19;BENCHMARK;AGUAS-A;2,72%
13-06-19;BENCHMARK;ANDINA-B;1,21%
13-06-19;BENCHMARK;BCI;5,75%
13-06-19;BENCHMARK;BSANTANDER;7,90%
13-06-19;BENCHMARK;CAP;1,35%
13-06-19;BENCHMARK;CCU;3,55%
13-06-19;BENCHMARK;CENCOSUD;4,58%
13-06-19;BENCHMARK;CHILE;11,00%
13-06-19;BENCHMARK;CMPC;5,14%
13-06-19;BENCHMARK;COLBUN;2,37%
13-06-19;BENCHMARK;CONCHATORO;1,64%
13-06-19;BENCHMARK;COPEC;6,62%
13-06-19;BENCHMARK;ECL;1,53%
13-06-19;BENCHMARK;ENELAM;7,89%
13-06-19;BENCHMARK;ENELCHILE;4,39%
13-06-19;BENCHMARK;ENTEL;2,31%
13-06-19;BENCHMARK;FALABELLA;7,11%
13-06-19;BENCHMARK;ILC;0,95%
13-06-19;BENCHMARK;ITAUCORP;2,38%
13-06-19;BENCHMARK;LTM;4,63%
13-06-19;BENCHMARK;MALLPLAZA;0,93%
13-06-19;BENCHMARK;PARAUCO;3,14%
13-06-19;BENCHMARK;RIPLEY;1,25%
13-06-19;BENCHMARK;SALFACORP;0,63%
13-06-19;BENCHMARK;SECURITY;0,72%
13-06-19;BENCHMARK;SONDA;1,19%
13-06-19;BENCHMARK;SQM-B;5,15%
13-06-19;BENCHMARK;VAPORES;0,74%
14-06-19;FONDO;ANDINA-B;2,02%
14-06-19;FONDO;ANTARCHILE;1,40%
14-06-19;FONDO;BCI;8,52%
14-06-19;FONDO;BSANTANDER;6,27%
14-06-19;FONDO;Caja CLP;0,56%
14-06-19;FONDO;CAP;0,51%
14-06-19;FONDO;CCU;1,24%
14-06-19;FONDO;CENCOSUD;3,30%
14-06-19;FONDO;CFILVSCC-L;8,57%
14-06-19;FONDO;CHILE;3,93%
14-06-19;FONDO;CMPC;6,12%
14-06-19;FONDO;COLBUN;0,76%
14-06-19;FONDO;COPEC;5,23%
14-06-19;FONDO;ECL;3,80%
14-06-19;FONDO;EMBONOR-B;0,21%
14-06-19;FONDO;ENELAM;7,59%
14-06-19;FONDO;ENELCHILE;5,93%
14-06-19;FONDO;ENELGXCH;0,25%
14-06-19;FONDO;ENTEL;0,65%
14-06-19;FONDO;FALABELLA;3,43%
14-06-19;FONDO;FORUS;0,95%
14-06-19;FONDO;HITES;0,43%
14-06-19;FONDO;IAM;2,44%
14-06-19;FONDO;ILC;1,13%
14-06-19;FONDO;ITAUCORP;4,21%
14-06-19;FONDO;LAS CONDES;0,59%
14-06-19;FONDO;LTM;6,21%
14-06-19;FONDO;MALLPLAZA;2,33%
14-06-19;FONDO;NORTEGRAN;0,67%
14-06-19;FONDO;PARAUCO;0,33%
14-06-19;FONDO;RIPLEY;0,87%
14-06-19;FONDO;SALFACORP;1,29%
14-06-19;FONDO;SMU;1,37%
14-06-19;FONDO;SONDA;0,94%
14-06-19;FONDO;SQM-B;5,96%
14-06-19;BENCHMARK;AESGENER;1,25%
14-06-19;BENCHMARK;AGUAS-A;2,73%
14-06-19;BENCHMARK;ANDINA-B;1,20%
14-06-19;BENCHMARK;BCI;5,79%
14-06-19;BENCHMARK;BSANTANDER;7,95%
14-06-19;BENCHMARK;CAP;1,34%
14-06-19;BENCHMARK;CCU;3,49%
14-06-19;BENCHMARK;CENCOSUD;4,59%
14-06-19;BENCHMARK;CHILE;11,03%
14-06-19;BENCHMARK;CMPC;5,19%
14-06-19;BENCHMARK;COLBUN;2,36%
14-06-19;BENCHMARK;CONCHATORO;1,62%
14-06-19;BENCHMARK;COPEC;6,58%
14-06-19;BENCHMARK;ECL;1,55%
14-06-19;BENCHMARK;ENELAM;7,97%
14-06-19;BENCHMARK;ENELCHILE;4,39%
14-06-19;BENCHMARK;ENTEL;2,32%
14-06-19;BENCHMARK;FALABELLA;7,07%
14-06-19;BENCHMARK;ILC;0,94%
14-06-19;BENCHMARK;ITAUCORP;2,41%
14-06-19;BENCHMARK;LTM;4,56%
14-06-19;BENCHMARK;MALLPLAZA;0,93%
14-06-19;BENCHMARK;PARAUCO;3,14%
14-06-19;BENCHMARK;RIPLEY;1,25%
14-06-19;BENCHMARK;SALFACORP;0,63%
14-06-19;BENCHMARK;SECURITY;0,72%
14-06-19;BENCHMARK;SONDA;1,19%
14-06-19;BENCHMARK;SQM-B;5,03%
14-06-19;BENCHMARK;VAPORES;0,74%
15-06-19;FONDO;ANDINA-B;2,02%
15-06-19;FONDO;ANTARCHILE;1,40%
15-06-19;FONDO;BCI;8,52%
15-06-19;FONDO;BSANTANDER;6,27%
15-06-19;FONDO;Caja CLP;0,56%
15-06-19;FONDO;CAP;0,51%
15-06-19;FONDO;CCU;1,24%
15-06-19;FONDO;CENCOSUD;3,30%
15-06-19;FONDO;CFILVSCC-L;8,57%
15-06-19;FONDO;CHILE;3,93%
15-06-19;FONDO;CMPC;6,12%
15-06-19;FONDO;COLBUN;0,76%
15-06-19;FONDO;COPEC;5,23%
15-06-19;FONDO;ECL;3,80%
15-06-19;FONDO;EMBONOR-B;0,21%
15-06-19;FONDO;ENELAM;7,59%
15-06-19;FONDO;ENELCHILE;5,93%
15-06-19;FONDO;ENELGXCH;0,25%
15-06-19;FONDO;ENTEL;0,65%
15-06-19;FONDO;FALABELLA;3,43%
15-06-19;FONDO;FORUS;0,95%
15-06-19;FONDO;HITES;0,43%
15-06-19;FONDO;IAM;2,44%
15-06-19;FONDO;ILC;1,13%
15-06-19;FONDO;ITAUCORP;4,21%
15-06-19;FONDO;LAS CONDES;0,59%
15-06-19;FONDO;LTM;6,21%
15-06-19;FONDO;MALLPLAZA;2,33%
15-06-19;FONDO;NORTEGRAN;0,67%
15-06-19;FONDO;PARAUCO;0,33%
15-06-19;FONDO;RIPLEY;0,87%
15-06-19;FONDO;SALFACORP;1,29%
15-06-19;FONDO;SMU;1,37%
15-06-19;FONDO;SONDA;0,94%
15-06-19;FONDO;SQM-B;5,96%
15-06-19;BENCHMARK;AESGENER;1,25%
15-06-19;BENCHMARK;AGUAS-A;2,73%
15-06-19;BENCHMARK;ANDINA-B;1,20%
15-06-19;BENCHMARK;BCI;5,79%
15-06-19;BENCHMARK;BSANTANDER;7,95%
15-06-19;BENCHMARK;CAP;1,34%
15-06-19;BENCHMARK;CCU;3,49%
15-06-19;BENCHMARK;CENCOSUD;4,59%
15-06-19;BENCHMARK;CHILE;11,03%
15-06-19;BENCHMARK;CMPC;5,19%
15-06-19;BENCHMARK;COLBUN;2,36%
15-06-19;BENCHMARK;CONCHATORO;1,62%
15-06-19;BENCHMARK;COPEC;6,58%
15-06-19;BENCHMARK;ECL;1,55%
15-06-19;BENCHMARK;ENELAM;7,97%
15-06-19;BENCHMARK;ENELCHILE;4,39%
15-06-19;BENCHMARK;ENTEL;2,32%
15-06-19;BENCHMARK;FALABELLA;7,07%
15-06-19;BENCHMARK;ILC;0,94%
15-06-19;BENCHMARK;ITAUCORP;2,41%
15-06-19;BENCHMARK;LTM;4,56%
15-06-19;BENCHMARK;MALLPLAZA;0,93%
15-06-19;BENCHMARK;PARAUCO;3,14%
15-06-19;BENCHMARK;RIPLEY;1,25%
15-06-19;BENCHMARK;SALFACORP;0,63%
15-06-19;BENCHMARK;SECURITY;0,72%
15-06-19;BENCHMARK;SONDA;1,19%
15-06-19;BENCHMARK;SQM-B;5,03%
15-06-19;BENCHMARK;VAPORES;0,74%
16-06-19;BENCHMARK;AESGENER;1,25%
16-06-19;BENCHMARK;AGUAS-A;2,73%
16-06-19;BENCHMARK;ANDINA-B;1,20%
16-06-19;BENCHMARK;BCI;5,79%
16-06-19;BENCHMARK;BSANTANDER;7,95%
16-06-19;BENCHMARK;CAP;1,34%
16-06-19;BENCHMARK;CCU;3,49%
16-06-19;BENCHMARK;CENCOSUD;4,59%
16-06-19;BENCHMARK;CHILE;11,03%
16-06-19;BENCHMARK;CMPC;5,19%
16-06-19;BENCHMARK;COLBUN;2,36%
16-06-19;BENCHMARK;CONCHATORO;1,62%
16-06-19;BENCHMARK;COPEC;6,58%
16-06-19;BENCHMARK;ECL;1,55%
16-06-19;BENCHMARK;ENELAM;7,97%
16-06-19;BENCHMARK;ENELCHILE;4,39%
16-06-19;BENCHMARK;ENTEL;2,32%
16-06-19;BENCHMARK;FALABELLA;7,07%
16-06-19;BENCHMARK;ILC;0,94%
16-06-19;BENCHMARK;ITAUCORP;2,41%
16-06-19;BENCHMARK;LTM;4,56%
16-06-19;BENCHMARK;MALLPLAZA;0,93%
16-06-19;BENCHMARK;PARAUCO;3,14%
16-06-19;BENCHMARK;RIPLEY;1,25%
16-06-19;BENCHMARK;SALFACORP;0,63%
16-06-19;BENCHMARK;SECURITY;0,72%
16-06-19;BENCHMARK;SONDA;1,19%
16-06-19;BENCHMARK;SQM-B;5,03%
16-06-19;BENCHMARK;VAPORES;0,74%
16-06-19;FONDO;ANDINA-B;2,02%
16-06-19;FONDO;ANTARCHILE;1,40%
16-06-19;FONDO;BCI;8,52%
16-06-19;FONDO;BSANTANDER;6,27%
16-06-19;FONDO;Caja CLP;0,56%
16-06-19;FONDO;CAP;0,51%
16-06-19;FONDO;CCU;1,24%
16-06-19;FONDO;CENCOSUD;3,30%
16-06-19;FONDO;CFILVSCC-L;8,57%
16-06-19;FONDO;CHILE;3,93%
16-06-19;FONDO;CMPC;6,12%
16-06-19;FONDO;COLBUN;0,76%
16-06-19;FONDO;COPEC;5,23%
16-06-19;FONDO;ECL;3,80%
16-06-19;FONDO;EMBONOR-B;0,21%
16-06-19;FONDO;ENELAM;7,59%
16-06-19;FONDO;ENELCHILE;5,93%
16-06-19;FONDO;ENELGXCH;0,25%
16-06-19;FONDO;ENTEL;0,65%
16-06-19;FONDO;FALABELLA;3,43%
16-06-19;FONDO;FORUS;0,95%
16-06-19;FONDO;HITES;0,43%
16-06-19;FONDO;IAM;2,44%
16-06-19;FONDO;ILC;1,13%
16-06-19;FONDO;ITAUCORP;4,21%
16-06-19;FONDO;LAS CONDES;0,59%
16-06-19;FONDO;LTM;6,21%
16-06-19;FONDO;MALLPLAZA;2,33%
16-06-19;FONDO;NORTEGRAN;0,67%
16-06-19;FONDO;PARAUCO;0,33%
16-06-19;FONDO;RIPLEY;0,87%
16-06-19;FONDO;SALFACORP;1,29%
16-06-19;FONDO;SMU;1,37%
16-06-19;FONDO;SONDA;0,94%
16-06-19;FONDO;SQM-B;5,96%
17-06-19;FONDO;ANDINA-B;1,93%
17-06-19;FONDO;ANTARCHILE;1,34%
17-06-19;FONDO;BCI;8,24%
17-06-19;FONDO;BSANTANDER;5,99%
17-06-19;FONDO;Caja CLP;4,64%
17-06-19;FONDO;CAP;0,49%
17-06-19;FONDO;CCU;1,19%
17-06-19;FONDO;CENCOSUD;3,16%
17-06-19;FONDO;CFILVSCC-L;8,22%
17-06-19;FONDO;CHILE;3,76%
17-06-19;FONDO;CMPC;5,85%
17-06-19;FONDO;COLBUN;0,73%
17-06-19;FONDO;COPEC;5,00%
17-06-19;FONDO;ECL;3,63%
17-06-19;FONDO;EMBONOR-B;0,20%
17-06-19;FONDO;ENELAM;7,28%
17-06-19;FONDO;ENELCHILE;5,68%
17-06-19;FONDO;ENELGXCH;0,24%
17-06-19;FONDO;ENTEL;0,62%
17-06-19;FONDO;FALABELLA;3,28%
17-06-19;FONDO;FORUS;0,92%
17-06-19;FONDO;HITES;0,41%
17-06-19;FONDO;IAM;2,35%
17-06-19;FONDO;ILC;1,09%
17-06-19;FONDO;ITAUCORP;4,06%
17-06-19;FONDO;LAS CONDES;0,56%
17-06-19;FONDO;LTM;5,92%
17-06-19;FONDO;MALLPLAZA;2,24%
17-06-19;FONDO;NORTEGRAN;0,64%
17-06-19;FONDO;PARAUCO;0,32%
17-06-19;FONDO;RIPLEY;0,83%
17-06-19;FONDO;SALFACORP;1,24%
17-06-19;FONDO;SMU;1,32%
17-06-19;FONDO;SONDA;0,91%
17-06-19;FONDO;SQM-B;5,72%
17-06-19;BENCHMARK;AESGENER;1,26%
17-06-19;BENCHMARK;AGUAS-A;2,74%
17-06-19;BENCHMARK;ANDINA-B;1,20%
17-06-19;BENCHMARK;BCI;5,91%
17-06-19;BENCHMARK;BSANTANDER;7,88%
17-06-19;BENCHMARK;CAP;1,35%
17-06-19;BENCHMARK;CCU;3,51%
17-06-19;BENCHMARK;CENCOSUD;4,57%
17-06-19;BENCHMARK;CHILE;10,96%
17-06-19;BENCHMARK;CMPC;5,15%
17-06-19;BENCHMARK;COLBUN;2,38%
17-06-19;BENCHMARK;CONCHATORO;1,63%
17-06-19;BENCHMARK;COPEC;6,54%
17-06-19;BENCHMARK;ECL;1,54%
17-06-19;BENCHMARK;ENELAM;7,99%
17-06-19;BENCHMARK;ENELCHILE;4,39%
17-06-19;BENCHMARK;ENTEL;2,29%
17-06-19;BENCHMARK;FALABELLA;7,06%
17-06-19;BENCHMARK;ILC;0,94%
17-06-19;BENCHMARK;ITAUCORP;2,39%
17-06-19;BENCHMARK;LTM;4,55%
17-06-19;BENCHMARK;MALLPLAZA;0,94%
17-06-19;BENCHMARK;PARAUCO;3,16%
17-06-19;BENCHMARK;RIPLEY;1,26%
17-06-19;BENCHMARK;SALFACORP;0,63%
17-06-19;BENCHMARK;SECURITY;0,72%
17-06-19;BENCHMARK;SONDA;1,19%
17-06-19;BENCHMARK;SQM-B;5,10%
17-06-19;BENCHMARK;VAPORES;0,75%
18-06-19;FONDO;ANDINA-B;1,91%
18-06-19;FONDO;ANTARCHILE;1,31%
18-06-19;FONDO;BCI;8,23%
18-06-19;FONDO;BSANTANDER;5,93%
18-06-19;FONDO;Caja CLP;4,60%
18-06-19;FONDO;CAP;0,49%
18-06-19;FONDO;CCU;1,18%
18-06-19;FONDO;CENCOSUD;3,16%
18-06-19;FONDO;CFILVSCC-L;8,15%
18-06-19;FONDO;CHILE;3,72%
18-06-19;FONDO;CMPC;5,77%
18-06-19;FONDO;COLBUN;0,73%
18-06-19;FONDO;COPEC;4,93%
18-06-19;FONDO;ECL;3,59%
18-06-19;FONDO;EMBONOR-B;0,20%
18-06-19;FONDO;ENELAM;7,29%
18-06-19;FONDO;ENELCHILE;5,66%
18-06-19;FONDO;ENELGXCH;0,24%
18-06-19;FONDO;ENTEL;1,03%
18-06-19;FONDO;FALABELLA;3,47%
18-06-19;FONDO;FORUS;0,90%
18-06-19;FONDO;HITES;0,41%
18-06-19;FONDO;IAM;2,32%
18-06-19;FONDO;ILC;1,13%
18-06-19;FONDO;ITAUCORP;3,99%
18-06-19;FONDO;LAS CONDES;0,56%
18-06-19;FONDO;LTM;5,96%
18-06-19;FONDO;MALLPLAZA;2,22%
18-06-19;FONDO;NORTEGRAN;0,64%
18-06-19;FONDO;PARAUCO;0,32%
18-06-19;FONDO;RIPLEY;0,83%
18-06-19;FONDO;SALFACORP;1,23%
18-06-19;FONDO;SMU;1,31%
18-06-19;FONDO;SONDA;0,89%
18-06-19;FONDO;SQM-B;5,70%
18-06-19;BENCHMARK;AESGENER;1,26%
18-06-19;BENCHMARK;AGUAS-A;2,76%
18-06-19;BENCHMARK;ANDINA-B;1,20%
18-06-19;BENCHMARK;BCI;5,91%
18-06-19;BENCHMARK;BSANTANDER;7,89%
18-06-19;BENCHMARK;CAP;1,38%
18-06-19;BENCHMARK;CCU;3,51%
18-06-19;BENCHMARK;CENCOSUD;4,63%
18-06-19;BENCHMARK;CHILE;10,99%
18-06-19;BENCHMARK;CMPC;5,11%
18-06-19;BENCHMARK;COLBUN;2,39%
18-06-19;BENCHMARK;CONCHATORO;1,62%
18-06-19;BENCHMARK;COPEC;6,51%
18-06-19;BENCHMARK;ECL;1,53%
18-06-19;BENCHMARK;ENELAM;8,03%
18-06-19;BENCHMARK;ENELCHILE;4,40%
18-06-19;BENCHMARK;ENTEL;2,25%
18-06-19;BENCHMARK;FALABELLA;6,97%
18-06-19;BENCHMARK;ILC;0,95%
18-06-19;BENCHMARK;ITAUCORP;2,37%
18-06-19;BENCHMARK;LTM;4,61%
18-06-19;BENCHMARK;MALLPLAZA;0,93%
18-06-19;BENCHMARK;PARAUCO;3,15%
18-06-19;BENCHMARK;RIPLEY;1,26%
18-06-19;BENCHMARK;SALFACORP;0,63%
18-06-19;BENCHMARK;SECURITY;0,73%
18-06-19;BENCHMARK;SONDA;1,18%
18-06-19;BENCHMARK;SQM-B;5,07%
18-06-19;BENCHMARK;VAPORES;0,77%
19-06-19;BENCHMARK;AESGENER;1,25%
19-06-19;BENCHMARK;AGUAS-A;2,76%
19-06-19;BENCHMARK;ANDINA-B;1,20%
19-06-19;BENCHMARK;BCI;5,92%
19-06-19;BENCHMARK;BSANTANDER;7,87%
19-06-19;BENCHMARK;CAP;1,39%
19-06-19;BENCHMARK;CCU;3,51%
19-06-19;BENCHMARK;CENCOSUD;4,56%
19-06-19;BENCHMARK;CHILE;11,02%
19-06-19;BENCHMARK;CMPC;5,14%
19-06-19;BENCHMARK;COLBUN;2,42%
19-06-19;BENCHMARK;CONCHATORO;1,63%
19-06-19;BENCHMARK;COPEC;6,51%
19-06-19;BENCHMARK;ECL;1,52%
19-06-19;BENCHMARK;ENELAM;7,97%
19-06-19;BENCHMARK;ENELCHILE;4,42%
19-06-19;BENCHMARK;ENTEL;2,30%
19-06-19;BENCHMARK;FALABELLA;6,97%
19-06-19;BENCHMARK;ILC;0,95%
19-06-19;BENCHMARK;ITAUCORP;2,36%
19-06-19;BENCHMARK;LTM;4,65%
19-06-19;BENCHMARK;MALLPLAZA;0,93%
19-06-19;BENCHMARK;PARAUCO;3,13%
19-06-19;BENCHMARK;RIPLEY;1,29%
19-06-19;BENCHMARK;SALFACORP;0,64%
19-06-19;BENCHMARK;SECURITY;0,73%
19-06-19;BENCHMARK;SONDA;1,18%
19-06-19;BENCHMARK;SQM-B;5,01%
19-06-19;BENCHMARK;VAPORES;0,78%
19-06-19;FONDO;ANDINA-B;1,90%
19-06-19;FONDO;ANTARCHILE;1,31%
